Scenario,Replication,Seed,tick,travel_time,phase
0,1,123,126,67,no_flood
0,1,123,126,65,no_flood
0,1,123,126,61,no_flood
0,1,123,126,58,no_flood
0,1,123,126,57,no_flood
0,1,123,126,41,no_flood
0,1,123,126,40,no_flood
0,1,123,126,11,no_flood
0,1,123,127,67,no_flood
0,1,123,127,65,no_flood
0,1,123,127,61,no_flood
0,1,123,127,58,no_flood
0,1,123,127,35,no_flood
0,1,123,127,27,no_flood
0,1,123,127,15,no_flood
0,1,123,127,11,no_flood
0,1,123,128,86,no_flood
0,1,123,128,86,no_flood
0,1,123,128,68,no_flood
0,1,123,128,58,no_flood
0,1,123,128,51,no_flood
0,1,123,128,40,no_flood
0,1,123,128,11,no_flood
0,1,123,129,105,no_flood
0,1,123,129,105,no_flood
0,1,123,129,89,no_flood
0,1,123,129,74,no_flood
0,1,123,129,73,no_flood
0,1,123,129,67,no_flood
0,1,123,129,61,no_flood
0,1,123,129,58,no_flood
0,1,123,129,51,no_flood
0,1,123,129,22,no_flood
0,1,123,130,105,no_flood
0,1,123,130,58,no_flood
0,1,123,130,51,no_flood
0,1,123,130,11,no_flood
0,1,123,131,130,no_flood
0,1,123,131,124,no_flood
0,1,123,131,105,no_flood
0,1,123,131,105,no_flood
0,1,123,131,100,no_flood
0,1,123,131,67,no_flood
0,1,123,131,65,no_flood
0,1,123,131,65,no_flood
0,1,123,131,58,no_flood
0,1,123,131,35,no_flood
0,1,123,131,11,no_flood
0,1,123,132,105,no_flood
0,1,123,132,80,no_flood
0,1,123,132,67,no_flood
0,1,123,132,67,no_flood
0,1,123,132,61,no_flood
0,1,123,132,58,no_flood
0,1,123,132,52,no_flood
0,1,123,132,51,no_flood
0,1,123,132,48,no_flood
0,1,123,132,47,no_flood
0,1,123,132,47,no_flood
0,1,123,132,46,no_flood
0,1,123,132,20,no_flood
0,1,123,132,11,no_flood
0,1,123,133,131,no_flood
0,1,123,133,105,no_flood
0,1,123,133,105,no_flood
0,1,123,133,98,no_flood
0,1,123,133,67,no_flood
0,1,123,133,65,no_flood
0,1,123,133,61,no_flood
0,1,123,133,58,no_flood
0,1,123,133,51,no_flood
0,1,123,133,38,no_flood
0,1,123,133,37,no_flood
0,1,123,133,21,no_flood
0,1,123,133,11,no_flood
0,1,123,134,129,no_flood
0,1,123,134,110,no_flood
0,1,123,134,106,no_flood
0,1,123,134,105,no_flood
0,1,123,134,92,no_flood
0,1,123,134,86,no_flood
0,1,123,134,67,no_flood
0,1,123,134,58,no_flood
0,1,123,134,57,no_flood
0,1,123,134,40,no_flood
0,1,123,135,134,no_flood
0,1,123,135,130,no_flood
0,1,123,135,105,no_flood
0,1,123,135,105,no_flood
0,1,123,135,105,no_flood
0,1,123,135,91,no_flood
0,1,123,135,86,no_flood
0,1,123,135,74,no_flood
0,1,123,135,73,no_flood
0,1,123,135,72,no_flood
0,1,123,135,65,no_flood
0,1,123,135,61,no_flood
0,1,123,135,58,no_flood
0,1,123,135,51,no_flood
0,1,123,135,48,no_flood
0,1,123,135,46,no_flood
0,1,123,136,86,no_flood
0,1,123,136,74,no_flood
0,1,123,136,67,no_flood
0,1,123,136,58,no_flood
0,1,123,136,22,no_flood
0,1,123,136,15,no_flood
0,1,123,137,110,no_flood
0,1,123,137,58,no_flood
0,1,123,137,51,no_flood
0,1,123,137,47,no_flood
0,1,123,137,45,no_flood
0,1,123,137,11,no_flood
0,1,123,138,133,no_flood
0,1,123,138,110,no_flood
0,1,123,138,105,no_flood
0,1,123,138,105,no_flood
0,1,123,138,58,no_flood
0,1,123,138,41,no_flood
0,1,123,138,20,no_flood
0,1,123,138,13,no_flood
0,1,123,138,11,no_flood
0,1,123,138,6,no_flood
0,1,123,138,6,no_flood
0,1,123,139,134,no_flood
0,1,123,139,129,no_flood
0,1,123,139,105,no_flood
0,1,123,139,101,no_flood
0,1,123,139,100,no_flood
0,1,123,139,98,no_flood
0,1,123,139,68,no_flood
0,1,123,139,58,no_flood
0,1,123,139,51,no_flood
0,1,123,139,27,no_flood
0,1,123,139,11,no_flood
0,1,123,140,134,no_flood
0,1,123,140,110,no_flood
0,1,123,140,105,no_flood
0,1,123,140,105,no_flood
0,1,123,140,68,no_flood
0,1,123,140,61,no_flood
0,1,123,140,58,no_flood
0,1,123,140,46,no_flood
0,1,123,140,40,no_flood
0,1,123,140,11,no_flood
0,1,123,141,109,no_flood
0,1,123,141,72,no_flood
0,1,123,141,61,no_flood
0,1,123,141,58,no_flood
0,1,123,141,57,no_flood
0,1,123,141,51,no_flood
0,1,123,141,11,no_flood
0,1,123,142,105,no_flood
0,1,123,142,68,no_flood
0,1,123,142,58,no_flood
0,1,123,142,51,no_flood
0,1,123,142,41,no_flood
0,1,123,142,40,no_flood
0,1,123,143,143,no_flood
0,1,123,143,134,no_flood
0,1,123,143,131,no_flood
0,1,123,143,98,no_flood
0,1,123,143,89,no_flood
0,1,123,143,67,no_flood
0,1,123,143,61,no_flood
0,1,123,143,58,no_flood
0,1,123,143,51,no_flood
0,1,123,143,51,no_flood
0,1,123,143,35,no_flood
0,1,123,143,25,no_flood
0,1,123,144,143,no_flood
0,1,123,144,130,no_flood
0,1,123,144,105,no_flood
0,1,123,144,67,no_flood
0,1,123,144,61,no_flood
0,1,123,144,58,no_flood
0,1,123,144,51,no_flood
0,1,123,144,40,no_flood
0,1,123,144,15,no_flood
0,1,123,145,144,no_flood
0,1,123,145,131,no_flood
0,1,123,145,89,no_flood
0,1,123,145,68,no_flood
0,1,123,145,67,no_flood
0,1,123,145,65,no_flood
0,1,123,145,61,no_flood
0,1,123,145,61,no_flood
0,1,123,145,58,no_flood
0,1,123,145,52,no_flood
0,1,123,145,51,no_flood
0,1,123,145,21,no_flood
0,1,123,145,11,no_flood
0,1,123,146,143,no_flood
0,1,123,146,105,no_flood
0,1,123,146,105,no_flood
0,1,123,146,67,no_flood
0,1,123,146,58,no_flood
0,1,123,146,11,no_flood
0,1,123,147,134,no_flood
0,1,123,147,105,no_flood
0,1,123,147,98,no_flood
0,1,123,147,72,no_flood
0,1,123,147,68,no_flood
0,1,123,147,67,no_flood
0,1,123,147,65,no_flood
0,1,123,147,58,no_flood
0,1,123,147,45,no_flood
0,1,123,147,35,no_flood
0,1,123,147,11,no_flood
0,1,123,148,148,no_flood
0,1,123,148,144,no_flood
0,1,123,148,129,no_flood
0,1,123,148,105,no_flood
0,1,123,148,105,no_flood
0,1,123,148,98,no_flood
0,1,123,148,67,no_flood
0,1,123,148,61,no_flood
0,1,123,148,58,no_flood
0,1,123,148,38,no_flood
0,1,123,148,26,no_flood
0,1,123,148,11,no_flood
0,1,123,148,11,no_flood
0,1,123,149,143,no_flood
0,1,123,149,134,no_flood
0,1,123,149,106,no_flood
0,1,123,149,89,no_flood
0,1,123,149,89,no_flood
0,1,123,149,68,no_flood
0,1,123,149,61,no_flood
0,1,123,149,58,no_flood
0,1,123,149,51,no_flood
0,1,123,149,51,no_flood
0,1,123,149,11,no_flood
0,1,123,150,148,no_flood
0,1,123,150,144,no_flood
0,1,123,150,131,no_flood
0,1,123,150,129,no_flood
0,1,123,150,105,no_flood
0,1,123,150,68,no_flood
0,1,123,150,67,no_flood
0,1,123,150,61,no_flood
0,1,123,150,58,no_flood
0,1,123,150,40,no_flood
0,1,123,150,11,no_flood
0,1,123,151,148,no_flood
0,1,123,151,144,no_flood
0,1,123,151,143,no_flood
0,1,123,151,131,no_flood
0,1,123,151,105,no_flood
0,1,123,151,92,no_flood
0,1,123,151,87,no_flood
0,1,123,151,61,no_flood
0,1,123,151,58,no_flood
0,1,123,151,48,no_flood
0,1,123,151,11,no_flood
0,1,123,152,148,no_flood
0,1,123,152,144,no_flood
0,1,123,152,143,no_flood
0,1,123,152,68,no_flood
0,1,123,152,67,no_flood
0,1,123,152,65,no_flood
0,1,123,152,58,no_flood
0,1,123,152,51,no_flood
0,1,123,152,51,no_flood
0,1,123,152,47,no_flood
0,1,123,152,11,no_flood
0,1,123,153,131,no_flood
0,1,123,153,106,no_flood
0,1,123,153,105,no_flood
0,1,123,153,98,no_flood
0,1,123,153,86,no_flood
0,1,123,153,73,no_flood
0,1,123,153,67,no_flood
0,1,123,153,61,no_flood
0,1,123,153,58,no_flood
0,1,123,153,38,no_flood
0,1,123,153,21,no_flood
0,1,123,153,11,no_flood
0,1,123,154,154,no_flood
0,1,123,154,148,no_flood
0,1,123,154,143,no_flood
0,1,123,154,105,no_flood
0,1,123,154,68,no_flood
0,1,123,154,67,no_flood
0,1,123,154,61,no_flood
0,1,123,154,58,no_flood
0,1,123,154,51,no_flood
0,1,123,154,40,no_flood
0,1,123,154,11,no_flood
0,1,123,154,6,no_flood
0,1,123,155,143,no_flood
0,1,123,155,106,no_flood
0,1,123,155,105,no_flood
0,1,123,155,92,no_flood
0,1,123,155,91,no_flood
0,1,123,155,87,no_flood
0,1,123,155,84,no_flood
0,1,123,155,65,no_flood
0,1,123,155,58,no_flood
0,1,123,155,51,no_flood
0,1,123,155,48,no_flood
0,1,123,155,35,no_flood
0,1,123,155,22,no_flood
0,1,123,156,143,no_flood
0,1,123,156,133,no_flood
0,1,123,156,124,no_flood
0,1,123,156,105,no_flood
0,1,123,156,86,no_flood
0,1,123,156,68,no_flood
0,1,123,156,67,no_flood
0,1,123,156,58,no_flood
0,1,123,156,51,no_flood
0,1,123,156,34,no_flood
0,1,123,157,144,no_flood
0,1,123,157,105,no_flood
0,1,123,157,68,no_flood
0,1,123,157,65,no_flood
0,1,123,157,58,no_flood
0,1,123,157,51,no_flood
0,1,123,157,41,no_flood
0,1,123,157,21,no_flood
0,1,123,157,11,no_flood
0,1,123,158,154,no_flood
0,1,123,158,143,no_flood
0,1,123,158,106,no_flood
0,1,123,158,105,no_flood
0,1,123,158,105,no_flood
0,1,123,158,98,no_flood
0,1,123,158,89,no_flood
0,1,123,158,68,no_flood
0,1,123,158,65,no_flood
0,1,123,158,61,no_flood
0,1,123,158,58,no_flood
0,1,123,158,3,no_flood
0,1,123,159,106,no_flood
0,1,123,159,87,no_flood
0,1,123,159,68,no_flood
0,1,123,159,65,no_flood
0,1,123,159,64,no_flood
0,1,123,159,58,no_flood
0,1,123,159,46,no_flood
0,1,123,160,143,no_flood
0,1,123,160,133,no_flood
0,1,123,160,105,no_flood
0,1,123,160,100,no_flood
0,1,123,160,86,no_flood
0,1,123,160,72,no_flood
0,1,123,160,72,no_flood
0,1,123,160,68,no_flood
0,1,123,160,61,no_flood
0,1,123,160,58,no_flood
0,1,123,160,51,no_flood
0,1,123,160,46,no_flood
0,1,123,160,11,no_flood
0,1,123,161,148,no_flood
0,1,123,161,133,no_flood
0,1,123,161,131,no_flood
0,1,123,161,58,no_flood
0,1,123,161,48,no_flood
0,1,123,161,11,no_flood
0,1,123,162,148,no_flood
0,1,123,162,143,no_flood
0,1,123,162,105,no_flood
0,1,123,162,105,no_flood
0,1,123,162,98,no_flood
0,1,123,162,91,no_flood
0,1,123,162,80,no_flood
0,1,123,162,67,no_flood
0,1,123,162,61,no_flood
0,1,123,162,58,no_flood
0,1,123,162,48,no_flood
